name,cgpa
ith,7.970000
iti,6.520000
itj,7.820000
itk,7.190000
itl,7.210000
itm,9.990000
itn,8.350000
ito,7.290000
itp,7.570000
itq,9.750000
itr,6.200000
its,6.120000
itt,6.230000
itu,6.930000
itv,8.420000
itw,7.820000
itx,8.520000
ity,5.310000
itz,6.970000
iua,8.640000
iub,5.670000
iuc,7.120000
iud,8.370000
iue,7.980000
iuf,8.790000
iug,6.050000
iuh,8.500000
iui,7.380000
iuj,5.010000
iuk,8.630000
iul,8.460000
ium,5.890000
iun,5.050000
iuo,9.670000
iup,7.480000
iuq,6.110000
iur,9.810000
ius,6.220000
iut,6.830000
iuu,8.390000
iuv,6.980000
iuw,9.570000
iux,7.100000
iuy,5.950000
iuz,6.230000
iva,8.250000
ivb,7.170000
ivc,6.180000
ivd,6.440000
ive,7.530000
ivf,8.580000
ivg,9.170000
ivh,8.240000
ivi,9.350000
ivj,8.760000
ivk,5.360000
ivl,7.960000
ivm,9.710000
ivn,5.550000
ivo,6.880000
ivp,5.470000
ivq,6.640000
ivr,8.150000
ivs,8.510000
ivt,5.880000
ivu,9.900000
ivv,5.090000
ivw,5.760000
ivx,7.440000
ivy,9.240000
ivz,7.700000
iwa,5.980000
iwb,8.440000
iwc,5.500000
iwd,6.870000
iwe,6.310000
iwf,8.750000
iwg,6.730000
iwh,9.780000
iwi,8.470000
iwj,9.620000
iwk,5.770000
iwl,8.450000
iwm,5.950000
iwn,8.550000
iwo,5.060000
iwp,6.560000
iwq,9.510000
iwr,5.540000
iws,9.160000
iwt,8.730000
iwu,9.770000
iwv,9.130000
iww,5.430000
iwx,6.990000
iwy,7.380000
iwz,5.130000
ixa,5.160000
ixb,8.370000
ixc,5.900000
ixd,9.500000
ixe,5.600000
ixf,5.980000
ixg,9.580000
ixh,8.950000
ixi,9.430000
ixj,9.580000
ixk,5.360000
ixl,8.870000
ixm,7.940000
ixn,6.900000
ixo,8.980000
ixp,8.130000
ixq,8.410000
ixr,5.320000
ixs,5.700000
ixt,9.460000
ixu,5.190000
ixv,7.760000
ixw,7.950000
ixx,5.450000
ixy,7.770000
ixz,5.120000
iya,9.790000
iyb,8.280000
iyc,5.880000
iyd,10.000000
iye,9.140000
iyf,8.800000
iyg,9.560000
iyh,9.720000
iyi,9.070000
iyj,9.990000
iyk,9.690000
iyl,6.240000
iym,8.600000
iyn,6.200000
iyo,7.590000
iyp,9.830000
iyq,7.950000
iyr,6.090000
iys,8.730000
iyt,6.940000
iyu,9.490000
iyv,8.450000
iyw,9.070000
iyx,5.570000
iyy,5.550000
iyz,8.290000
iza,9.040000
izb,6.160000
izc,8.500000
izd,9.100000
ize,6.260000
izf,5.790000
izg,8.630000
izh,7.960000
izi,9.030000
izj,8.930000
izk,5.420000
izl,9.680000
izm,9.340000
izn,5.330000
izo,7.300000
izp,7.980000
izq,6.960000
izr,9.330000
izs,7.850000
izt,6.960000
izu,9.390000
izv,7.630000
izw,7.370000
izx,8.640000
izy,9.630000
izz,5.870000
jaa,9.050000
jab,9.870000
jac,9.770000
jad,7.630000
jae,9.790000
jaf,7.890000
jag,7.760000
jah,5.320000
jai,7.580000
jaj,7.430000
jak,9.280000
jal,8.130000
jam,5.090000
jan,8.470000
jao,5.620000
jap,9.200000
jaq,7.560000
jar,5.000000
jas,6.430000
jat,9.370000
jau,10.000000
jav,9.550000
jaw,7.990000
jax,6.820000
jay,8.010000
jaz,9.110000
jba,9.290000
jbb,9.560000
jbc,8.120000
jbd,8.360000
jbe,9.690000
jbf,6.700000
jbg,8.130000
jbh,5.050000
jbi,7.930000
jbj,9.720000
jbk,5.480000
jbl,6.660000
jbm,6.610000
jbn,5.350000
jbo,8.100000
jbp,9.790000
jbq,6.600000
jbr,9.090000
jbs,5.550000
jbt,8.500000
jbu,9.830000
jbv,6.200000
jbw,8.330000
jbx,9.620000
jby,7.400000
jbz,9.390000
jca,5.700000
jcb,7.440000
jcc,9.910000
jcd,6.770000
jce,9.950000
jcf,8.930000
jcg,6.510000
jch,5.420000
jci,6.380000
jcj,9.230000
jck,9.100000
jcl,9.510000
jcm,9.110000
jcn,8.310000
jco,7.720000
jcp,7.120000
jcq,9.260000
jcr,7.040000
jcs,7.320000
jct,9.210000
jcu,6.440000
jcv,9.930000
jcw,6.680000
jcx,9.930000
jcy,5.690000
jcz,6.740000
jda,6.330000
jdb,6.790000
jdc,8.390000
jdd,8.270000
jde,9.780000
jdf,7.950000
jdg,9.930000
jdh,8.900000
jdi,6.930000
jdj,5.330000
jdk,5.060000
jdl,7.980000
jdm,8.450000
jdn,9.230000
jdo,5.760000
jdp,8.400000
jdq,8.650000
jdr,5.500000
jds,5.700000
jdt,9.800000
jdu,5.310000
jdv,8.850000
jdw,7.180000
jdx,7.670000
jdy,9.350000
jdz,6.890000
jea,7.920000
jeb,6.170000
jec,5.720000
jed,7.230000
jee,5.730000
jef,9.110000
jeg,9.930000
jeh,8.100000
jei,8.990000
jej,6.160000
jek,5.200000
jel,6.830000
jem,7.370000
jen,8.570000
jeo,8.080000
jep,8.340000
jeq,8.490000
jer,5.690000
jes,8.930000
jet,7.870000
jeu,6.120000
jev,8.140000
jew,6.800000
jex,5.000000
jey,8.680000
jez,9.420000
jfa,8.640000
jfb,9.880000
jfc,9.270000
jfd,6.020000
jfe,8.670000
jff,5.410000
jfg,8.100000
jfh,5.430000
jfi,5.220000
jfj,5.840000
jfk,9.030000
jfl,5.610000
jfm,5.510000
jfn,7.760000
jfo,6.540000
jfp,9.770000
jfq,6.600000
jfr,5.880000
jfs,7.040000
jft,9.430000
jfu,6.460000
jfv,6.440000
jfw,6.900000
jfx,7.640000
jfy,8.680000
jfz,6.080000
jga,5.100000
jgb,6.780000
jgc,8.600000
jgd,8.910000
jge,7.080000
jgf,8.040000
jgg,5.580000
jgh,6.020000
jgi,6.560000
jgj,6.940000
jgk,7.590000
jgl,8.050000
jgm,5.870000
jgn,8.880000
jgo,6.140000
jgp,9.080000
jgq,8.020000
jgr,9.410000
jgs,8.440000
jgt,5.760000
jgu,8.710000
jgv,7.900000
jgw,8.420000
jgx,8.770000
jgy,6.730000
jgz,6.620000
jha,6.560000
jhb,9.080000
jhc,9.170000
jhd,7.140000
jhe,7.110000
jhf,6.320000
jhg,9.750000
jhh,9.970000
jhi,7.860000
jhj,8.430000
jhk,9.890000
jhl,7.520000
jhm,5.890000
jhn,6.220000
jho,9.870000
jhp,7.400000
jhq,5.240000
jhr,9.280000
jhs,5.020000
jht,5.780000
jhu,5.860000
jhv,8.790000
jhw,7.520000
jhx,5.440000
jhy,7.100000
jhz,7.750000
jia,8.130000
jib,7.340000
jic,6.270000
jid,6.320000
jie,9.410000
jif,7.940000
jig,7.340000
jih,6.610000
jii,9.300000
jij,8.680000
jik,8.570000
jil,6.010000
jim,8.490000
jin,6.310000
jio,6.310000
jip,7.780000
jiq,9.820000
jir,5.200000
jis,7.120000
jit,8.020000
jiu,5.040000
jiv,6.860000
jiw,9.310000
jix,7.230000
jiy,7.340000
jiz,5.380000
jja,7.710000
jjb,7.440000
jjc,8.950000
jjd,7.500000
jje,5.690000
jjf,7.960000
jjg,7.940000
jjh,5.290000
jji,7.460000
jjj,6.660000
jjk,6.580000
jjl,6.100000
jjm,5.980000
jjn,7.470000
jjo,8.250000
jjp,5.580000
jjq,8.220000
jjr,5.420000
jjs,8.160000
jjt,8.820000
jju,8.940000
jjv,8.810000
jjw,9.460000
jjx,6.810000
jjy,6.830000
jjz,7.400000
jka,7.220000
jkb,9.070000
jkc,5.460000
jkd,8.120000
jke,9.370000
jkf,5.650000
jkg,7.900000
jkh,5.220000
jki,5.010000
jkj,7.500000
jkk,9.790000
jkl,7.690000
jkm,6.270000
jkn,7.620000
jko,5.950000
jkp,9.760000
jkq,5.640000
jkr,9.230000
jks,6.760000
jkt,6.420000
jku,8.160000
jkv,6.230000
jkw,8.490000
jkx,9.960000
jky,7.470000
jkz,9.070000
jla,5.470000
jlb,6.940000
jlc,5.420000
jld,6.360000
jle,8.560000
jlf,5.790000
jlg,8.950000
jlh,7.410000
jli,8.400000
jlj,5.930000
jlk,5.980000
jll,7.050000
jlm,7.730000
jln,7.940000
jlo,8.790000
jlp,7.870000
jlq,6.310000
jlr,7.010000
jls,5.880000
jlt,7.940000
jlu,6.600000
jlv,7.450000
jlw,6.730000
jlx,6.460000
jly,5.780000
jlz,5.090000
jma,8.380000
jmb,7.690000
jmc,7.740000
jmd,7.640000
jme,5.990000
jmf,9.480000
jmg,8.250000
jmh,5.610000
jmi,5.300000
jmj,8.570000
jmk,9.880000
jml,6.060000
jmm,8.580000
jmn,5.230000
jmo,9.720000
jmp,8.360000
jmq,9.610000
jmr,6.110000
jms,5.940000
jmt,5.820000
jmu,6.200000
jmv,6.650000
jmw,6.030000
jmx,6.110000
jmy,9.100000
jmz,7.870000
jna,9.920000
jnb,9.440000
jnc,9.550000
jnd,7.230000
jne,9.420000
jnf,7.550000
jng,8.960000
jnh,8.870000
jni,7.820000
jnj,8.960000
jnk,7.580000
jnl,9.890000
jnm,9.280000
jnn,9.570000
jno,5.210000
jnp,9.360000
jnq,5.820000
jnr,6.410000
jns,7.880000
jnt,9.850000
jnu,8.670000
jnv,9.240000
jnw,6.750000
jnx,8.670000
jny,7.690000
jnz,6.390000
joa,6.000000
job,5.500000
joc,6.600000
jod,8.810000
joe,7.680000
jof,6.490000
jog,6.710000
joh,5.030000
joi,8.210000
joj,5.220000
jok,7.420000
jol,8.530000
jom,8.250000
jon,9.790000
joo,8.860000
jop,5.480000
joq,6.790000
jor,9.980000
jos,7.300000
jot,8.910000
jou,7.900000
jov,6.320000
jow,9.500000
jox,9.470000
joy,5.070000
joz,5.790000
jpa,6.660000
jpb,5.010000
jpc,7.580000
jpd,5.220000
jpe,5.820000
jpf,8.900000
jpg,8.310000
jph,7.730000
jpi,6.460000
jpj,9.250000
jpk,7.210000
jpl,6.210000
jpm,8.850000
jpn,6.450000
jpo,5.940000
jpp,9.930000
jpq,6.940000
jpr,8.160000
jps,7.740000
jpt,5.580000
jpu,8.090000
jpv,5.360000
jpw,7.290000
jpx,5.640000
jpy,5.200000
jpz,7.050000
jqa,5.840000
jqb,9.740000
jqc,7.880000
jqd,5.170000
jqe,9.910000
jqf,7.150000
jqg,6.420000
jqh,9.230000
jqi,8.870000
jqj,5.690000
jqk,6.670000
jql,8.950000
jqm,5.350000
jqn,7.630000
jqo,6.970000
jqp,6.710000
jqq,7.210000
jqr,7.190000
jqs,7.290000
jqt,9.270000
jqu,5.490000
jqv,8.110000
jqw,8.510000
jqx,7.020000
jqy,9.780000
jqz,7.480000
jra,5.740000
jrb,8.440000
jrc,5.900000
jrd,5.750000
jre,7.630000
jrf,5.540000
jrg,6.840000
jrh,6.100000
jri,8.970000
jrj,8.320000
jrk,8.040000
jrl,8.470000
jrm,9.670000
jrn,7.830000
jro,9.300000
jrp,6.610000
jrq,6.710000
jrr,5.560000
jrs,9.740000
jrt,7.670000
jru,9.670000
jrv,8.460000
jrw,5.830000
jrx,8.440000
jry,7.420000
jrz,9.570000
jsa,8.960000
jsb,8.940000
jsc,9.640000
jsd,7.680000
jse,9.990000
jsf,7.400000
jsg,7.420000
jsh,9.980000
jsi,9.690000
jsj,9.200000
jsk,8.180000
jsl,7.350000
jsm,5.430000
jsn,8.180000
jso,6.840000
jsp,7.990000
jsq,6.540000
jsr,8.890000
jss,7.160000
jst,8.190000
jsu,8.020000
jsv,9.960000
jsw,8.310000
jsx,9.160000
jsy,8.310000
jsz,5.180000
jta,7.680000
jtb,7.210000
jtc,9.200000
jtd,5.160000
jte,9.250000
jtf,9.010000
jtg,7.150000
jth,7.100000
jti,6.310000
jtj,8.140000
jtk,6.650000
jtl,9.370000
jtm,7.390000
jtn,7.180000
jto,8.280000
jtp,7.460000
jtq,6.700000
jtr,9.990000
jts,5.320000
jtt,9.490000
jtu,5.070000
jtv,7.920000
jtw,7.210000
jtx,5.070000
jty,8.730000
jtz,6.160000
jua,5.970000
jub,7.320000
juc,7.210000
jud,7.690000
jue,9.240000
juf,6.520000
jug,7.990000
juh,7.010000
jui,9.040000
juj,6.520000
juk,8.690000
jul,9.420000
jum,7.620000
jun,7.120000
juo,8.610000
jup,6.250000
juq,9.890000
jur,5.130000
jus,7.760000
jut,5.660000
juu,6.460000
juv,6.270000
juw,5.490000
jux,7.900000
juy,5.220000
juz,8.970000
jva,8.700000
jvb,8.030000
jvc,8.530000
jvd,7.410000
jve,8.850000
jvf,7.030000
jvg,6.630000
jvh,9.230000
jvi,8.050000
jvj,6.720000
jvk,6.670000
jvl,6.510000
jvm,7.340000
jvn,9.590000
jvo,7.470000
jvp,6.020000
jvq,8.370000
jvr,8.580000
jvs,7.210000
jvt,7.610000
jvu,7.430000
jvv,7.290000
jvw,8.390000
jvx,5.890000
jvy,7.630000
jvz,8.020000
jwa,5.970000
jwb,9.680000
jwc,5.230000
jwd,9.730000
jwe,8.050000
jwf,6.880000
jwg,5.690000
jwh,9.760000
jwi,7.030000
jwj,8.700000
jwk,5.300000
jwl,7.920000
jwm,8.090000
jwn,9.200000
jwo,7.840000
jwp,8.880000
jwq,8.550000
jwr,6.760000
jws,5.190000
jwt,6.170000
jwu,5.900000
jwv,9.230000
jww,6.610000
jwx,9.630000
jwy,9.130000
jwz,6.680000
jxa,8.570000
jxb,5.420000
jxc,9.800000
jxd,7.950000
jxe,9.470000
jxf,6.490000
jxg,7.340000
jxh,9.360000
jxi,5.660000
jxj,6.800000
jxk,8.630000
jxl,8.040000
jxm,6.530000
jxn,9.520000
jxo,5.210000
jxp,8.740000
jxq,6.750000
jxr,7.350000
jxs,9.180000
jxt,6.760000
jxu,6.280000
jxv,8.840000
jxw,6.790000
jxx,7.130000
jxy,8.620000
jxz,6.420000
jya,6.750000
jyb,5.080000
jyc,9.680000
jyd,8.110000
jye,7.250000
jyf,9.120000
jyg,8.720000
jyh,6.360000
jyi,5.380000
jyj,5.400000
jyk,8.480000
jyl,8.050000
jym,5.650000
jyn,5.450000
jyo,5.150000
jyp,8.080000
jyq,7.280000
jyr,7.110000
jys,6.730000
jyt,8.160000
jyu,6.240000
jyv,9.940000
jyw,5.330000
jyx,6.420000
jyy,8.910000
jyz,7.030000
jza,5.740000
jzb,9.380000
jzc,9.950000
jzd,7.640000
jze,7.870000
jzf,9.740000
jzg,9.330000
jzh,9.280000
jzi,9.140000
jzj,9.120000
jzk,5.050000
jzl,8.620000
jzm,6.390000
jzn,5.900000
jzo,7.940000
jzp,9.470000
jzq,6.160000
jzr,9.940000
jzs,8.020000
jzt,5.650000
jzu,7.980000
jzv,8.180000
jzw,9.290000
jzx,9.650000
jzy,7.060000
jzz,5.440000
kaa,5.010000
kab,5.070000
kac,6.860000
kad,7.050000
kae,8.340000
kaf,6.540000
kag,9.150000
kah,8.100000
kai,7.410000
kaj,8.860000
kak,7.660000
kal,7.640000
kam,9.410000
kan,7.840000
kao,9.190000
kap,7.030000
kaq,5.540000
kar,8.420000
kas,6.770000
kat,9.910000
kau,5.570000
kav,8.330000
kaw,6.400000
kax,9.150000
kay,5.130000
kaz,6.860000
kba,5.080000
kbb,7.340000
kbc,7.820000
kbd,7.840000
kbe,8.700000
kbf,5.610000
kbg,5.610000
kbh,6.200000
kbi,6.000000
kbj,7.720000
kbk,8.240000
kbl,6.240000
kbm,6.320000
kbn,7.030000
kbo,7.030000
kbp,6.330000
kbq,5.470000
kbr,9.560000
kbs,5.900000
kbt,7.080000
kbu,7.850000
kbv,5.930000
kbw,5.490000
kbx,5.950000
kby,8.700000
kbz,7.690000
kca,7.410000
kcb,6.170000
kcc,5.500000
kcd,9.750000
kce,8.010000
kcf,9.720000
kcg,7.800000
kch,9.400000
kci,6.500000
kcj,5.330000
kck,7.620000
kcl,8.340000
kcm,7.300000
kcn,9.200000
kco,5.050000
kcp,7.570000
kcq,9.120000
kcr,8.490000
kcs,7.910000
kct,8.390000
kcu,8.900000
kcv,7.600000
kcw,7.770000
kcx,5.230000
kcy,7.800000
kcz,7.080000
kda,6.670000
kdb,5.510000
kdc,7.390000
kdd,8.720000
kde,10.000000
kdf,5.000000
kdg,8.620000
kdh,5.030000
kdi,6.400000
kdj,7.650000
kdk,6.680000
kdl,8.130000
kdm,8.400000
kdn,8.810000
kdo,8.840000
kdp,7.260000
kdq,5.450000
kdr,5.170000
kds,5.070000
kdt,8.220000
kdu,5.480000
kdv,9.940000
kdw,6.040000
kdx,7.000000
kdy,8.570000
kdz,5.370000
kea,9.580000
keb,5.880000
kec,7.180000
ked,7.860000
kee,8.190000
kef,7.770000
keg,5.840000
keh,8.910000
kei,6.380000
kej,6.400000
kek,5.000000
kel,7.010000
kem,9.880000
ken,8.090000
keo,5.440000
kep,5.580000
keq,7.850000
ker,5.150000
kes,9.970000
ket,9.430000
keu,7.620000
kev,6.690000
kew,7.110000
kex,7.970000
key,8.670000
kez,6.940000
kfa,5.440000
kfb,8.140000
kfc,6.400000
kfd,7.360000
kfe,6.500000
kff,6.480000
kfg,7.150000
kfh,5.600000
kfi,8.890000
kfj,7.050000
kfk,5.410000
kfl,6.810000
kfm,7.590000
kfn,8.590000
kfo,6.670000
kfp,5.010000
kfq,5.980000
kfr,5.130000
kfs,6.340000
kft,7.670000
kfu,8.950000
kfv,5.050000
kfw,6.860000
kfx,7.080000
kfy,7.880000
kfz,8.960000
kga,8.570000
kgb,6.860000
kgc,6.780000
kgd,5.730000
kge,6.800000
kgf,9.690000
kgg,5.810000
kgh,6.950000
kgi,9.590000
kgj,5.350000
kgk,9.380000
kgl,8.350000
kgm,7.180000
kgn,6.630000
kgo,9.440000
kgp,9.510000
kgq,7.170000
kgr,5.090000
kgs,7.870000
kgt,7.810000
kgu,8.030000
kgv,6.250000
kgw,9.800000
kgx,8.190000
kgy,7.530000
kgz,9.310000
kha,9.750000
khb,7.240000
khc,6.780000
khd,7.710000
khe,8.780000
khf,5.890000
khg,8.390000
khh,5.560000
khi,8.540000
khj,9.530000
khk,7.440000
khl,8.090000
khm,7.530000
khn,9.220000
kho,6.040000
khp,9.640000
khq,6.820000
khr,9.190000
khs,8.580000
kht,6.610000
khu,9.420000
khv,9.680000
khw,5.030000
khx,6.020000
khy,5.550000
khz,9.610000
kia,9.620000
kib,5.700000
kic,6.020000
kid,8.990000
kie,8.170000
kif,5.460000
kig,8.040000
kih,5.610000
kii,5.300000
kij,9.100000
kik,7.440000
kil,9.100000
kim,8.160000
kin,7.700000
kio,6.510000
kip,8.220000
kiq,7.900000
kir,5.530000
kis,6.360000
kit,6.670000
kiu,6.580000
kiv,8.940000
kiw,7.420000
kix,9.330000
kiy,8.210000
kiz,5.360000
kja,5.600000
kjb,8.280000
kjc,7.470000
kjd,8.100000
kje,8.790000
kjf,8.730000
kjg,7.360000
kjh,6.260000
kji,6.510000
kjj,6.070000
kjk,5.540000
kjl,6.690000
kjm,9.170000
kjn,7.160000
kjo,7.790000
kjp,6.210000
kjq,5.580000
kjr,9.520000
kjs,9.490000
kjt,5.030000
kju,7.050000
kjv,6.660000
kjw,7.430000
kjx,6.390000
kjy,6.680000
kjz,9.930000
kka,7.280000
kkb,9.520000
kkc,8.780000
kkd,7.720000
kke,5.290000
kkf,6.540000
kkg,6.120000
kkh,5.550000
kki,9.220000
kkj,8.680000
kkk,8.080000
kkl,5.670000
kkm,5.100000
kkn,8.010000
kko,8.180000
kkp,5.740000
kkq,5.060000
kkr,7.410000
kks,6.970000
kkt,5.740000
kku,6.840000
kkv,7.360000
kkw,6.670000
kkx,5.060000
kky,8.310000
kkz,6.630000
kla,5.750000
klb,9.450000
klc,10.000000
kld,7.860000
kle,8.210000
klf,9.380000
klg,9.150000
klh,9.340000
kli,9.520000
klj,9.290000
klk,6.850000
kll,7.530000
klm,9.200000
kln,6.100000
klo,6.270000
klp,7.560000
klq,6.780000
klr,7.550000
kls,9.730000
klt,5.260000
klu,6.530000
klv,5.050000
klw,7.170000
klx,9.790000
kly,5.610000
klz,8.230000
kma,6.170000
kmb,8.500000
kmc,7.910000
kmd,7.430000
kme,8.880000
kmf,9.780000
kmg,5.310000
kmh,9.060000
kmi,8.330000
kmj,9.880000
kmk,6.600000
kml,9.980000
kmm,5.320000
kmn,5.280000
kmo,9.860000
kmp,8.770000
kmq,8.000000
kmr,7.150000
kms,5.970000
kmt,8.710000
kmu,6.970000
kmv,6.870000
kmw,8.150000
kmx,8.240000
kmy,6.460000
kmz,5.450000
kna,6.100000
knb,7.440000
knc,8.850000
knd,7.450000
kne,8.390000
knf,8.590000
kng,9.350000
knh,6.710000
kni,6.910000
knj,6.430000
knk,7.390000
knl,7.000000
knm,9.490000
knn,5.080000
kno,9.290000
knp,5.260000
knq,9.770000
knr,5.340000
kns,5.630000
knt,7.210000
knu,8.670000
knv,9.060000
knw,5.840000
knx,6.130000
kny,8.480000
knz,7.860000
koa,7.120000
kob,8.280000
koc,6.430000
kod,6.420000
koe,8.230000
kof,6.150000
kog,5.390000
koh,7.480000
koi,9.690000
koj,8.050000
kok,5.080000
kol,7.730000
kom,5.500000
kon,9.020000
koo,7.020000
kop,9.990000
koq,7.580000
kor,5.480000
kos,6.110000
kot,5.890000
kou,6.620000
kov,6.210000
kow,9.430000
kox,5.370000
koy,9.550000
koz,5.680000
kpa,6.670000
kpb,9.630000
kpc,5.030000
kpd,9.620000
kpe,8.470000
kpf,5.740000
kpg,7.980000
kph,5.240000
kpi,8.310000
kpj,6.380000
kpk,8.900000
kpl,9.020000
kpm,5.240000
kpn,6.880000
kpo,6.700000
kpp,7.030000
kpq,5.750000
kpr,9.890000
kps,5.910000
kpt,9.890000
kpu,7.300000
kpv,9.250000
kpw,6.330000
kpx,5.730000
kpy,9.700000
kpz,8.800000
kqa,7.230000
kqb,6.510000
kqc,6.380000
kqd,7.840000
kqe,8.200000
kqf,8.080000
kqg,5.510000
kqh,6.510000
kqi,7.480000
kqj,7.740000
kqk,7.180000
kql,9.790000
kqm,5.940000
kqn,8.450000
kqo,9.400000
kqp,8.770000
kqq,9.080000
kqr,6.610000
kqs,6.720000
kqt,9.500000
kqu,8.720000
kqv,8.840000
kqw,8.830000
kqx,6.780000
kqy,5.270000
kqz,9.580000
kra,7.050000
krb,7.280000
krc,9.480000
krd,8.830000
kre,5.230000
krf,7.260000
krg,7.250000
krh,6.940000
kri,5.890000
krj,5.580000
krk,9.810000
krl,7.780000
krm,5.690000
krn,7.620000
kro,8.180000
krp,8.400000
krq,9.060000
krr,7.230000
krs,5.650000
krt,5.240000
kru,5.170000
krv,6.610000
krw,9.530000
krx,9.390000
kry,8.440000
krz,7.910000
ksa,6.650000
ksb,6.250000
ksc,7.050000
ksd,8.150000
kse,5.660000
ksf,7.230000
ksg,8.400000
ksh,6.280000
ksi,9.900000
ksj,8.620000
ksk,6.140000
ksl,5.240000
ksm,7.730000
ksn,7.190000
kso,5.760000
ksp,7.000000
ksq,7.330000
ksr,6.590000
kss,6.820000
kst,9.750000
ksu,6.310000
ksv,9.080000
ksw,9.380000
ksx,9.270000
ksy,8.250000
ksz,7.160000
kta,8.810000
ktb,6.730000
ktc,6.450000
ktd,9.890000
kte,7.570000
ktf,6.570000
ktg,6.300000
kth,6.390000
kti,9.320000
ktj,9.270000
ktk,8.130000
ktl,7.090000
ktm,7.000000
ktn,9.030000
kto,5.380000
ktp,8.310000
ktq,8.810000
ktr,5.820000
kts,6.990000
ktt,9.930000
ktu,7.420000
ktv,5.240000
ktw,6.500000
ktx,7.860000
kty,9.730000
ktz,5.770000
kua,7.260000
kub,8.550000
kuc,5.240000
kud,7.840000
kue,7.490000
kuf,7.000000
kug,8.330000
kuh,7.980000
kui,7.780000
kuj,9.710000
kuk,7.550000
kul,8.440000
kum,7.190000
kun,5.010000
kuo,7.120000
kup,8.670000
kuq,9.970000
kur,7.260000
kus,5.980000
kut,5.020000
kuu,8.840000
kuv,5.300000
kuw,6.880000
kux,5.640000
kuy,6.090000
kuz,8.090000
kva,7.050000
kvb,6.500000
kvc,9.240000
kvd,7.770000
kve,7.660000
kvf,5.420000
kvg,8.130000
kvh,7.450000
kvi,8.670000
kvj,8.540000
kvk,9.730000
kvl,5.180000
kvm,7.360000
kvn,5.000000
kvo,8.500000
kvp,5.380000
kvq,9.900000
kvr,9.780000
kvs,8.390000
kvt,5.160000
kvu,9.890000
kvv,8.430000
kvw,8.540000
kvx,6.900000
kvy,5.470000
kvz,6.710000
kwa,9.730000
kwb,6.600000
kwc,9.300000
kwd,5.140000
kwe,9.550000
kwf,7.210000
kwg,5.640000
kwh,7.100000
kwi,9.420000
kwj,8.840000
kwk,6.170000
kwl,6.860000
kwm,9.830000
kwn,8.300000
kwo,7.710000
kwp,6.850000
kwq,9.560000
kwr,5.180000
kws,6.910000
kwt,7.290000
kwu,9.150000
kwv,9.070000
kww,8.880000
kwx,8.200000
kwy,9.400000
kwz,5.570000
kxa,9.570000
kxb,8.060000
kxc,7.930000
kxd,8.270000
kxe,8.130000
kxf,9.820000
kxg,7.050000
kxh,6.700000
kxi,5.430000
kxj,7.270000
kxk,9.940000
kxl,6.320000
kxm,9.890000
kxn,5.500000
kxo,9.140000
kxp,9.600000
kxq,7.940000
kxr,8.700000
kxs,7.910000
kxt,5.550000
kxu,6.910000
kxv,7.220000
kxw,9.790000
kxx,6.960000
kxy,7.240000
kxz,7.990000
kya,5.880000
kyb,9.350000
kyc,9.400000
kyd,6.120000
kye,9.010000
kyf,9.300000
kyg,8.020000
kyh,5.120000
kyi,8.830000
kyj,8.630000
kyk,8.140000
kyl,6.350000
kym,9.720000
kyn,7.190000
kyo,9.080000
kyp,7.280000
kyq,5.130000
kyr,7.190000
kys,7.030000
kyt,8.330000
kyu,9.130000
kyv,9.080000
kyw,5.060000
kyx,7.370000
kyy,9.080000
kyz,5.410000
kza,7.230000
kzb,9.720000
kzc,7.370000
kzd,9.360000
kze,8.470000
kzf,7.200000
kzg,6.210000
kzh,5.470000
kzi,9.430000
kzj,9.470000
kzk,9.030000
kzl,7.210000
kzm,8.490000
kzn,9.130000
kzo,6.080000
kzp,5.270000
kzq,6.170000
kzr,6.060000
kzs,5.100000
kzt,5.400000
kzu,9.330000
kzv,6.710000
kzw,5.810000
kzx,6.370000
kzy,5.850000
kzz,5.230000
laa,9.790000
lab,6.180000
lac,6.230000
lad,5.060000
lae,9.920000
laf,6.480000
lag,9.470000
lah,9.330000
lai,9.990000
laj,8.820000
lak,5.790000
lal,9.350000
lam,7.880000
lan,7.460000
lao,8.570000
lap,9.220000
laq,7.460000
lar,5.200000
las,8.690000
lat,9.910000
lau,5.440000
lav,6.640000
law,9.790000
lax,9.530000
lay,6.490000
laz,9.720000
lba,5.800000
lbb,8.890000
lbc,8.400000
lbd,8.280000
lbe,9.870000
lbf,9.920000
lbg,5.900000
lbh,5.480000
lbi,6.090000
lbj,7.420000
lbk,6.010000
lbl,8.850000
lbm,9.250000
lbn,9.040000
lbo,5.500000
lbp,6.660000
lbq,5.810000
lbr,5.810000
lbs,8.850000
lbt,5.590000
lbu,8.370000
lbv,5.180000
lbw,6.100000
lbx,5.670000
lby,6.050000
lbz,5.350000
lca,7.290000
lcb,5.550000
lcc,6.160000
lcd,7.820000
lce,6.840000
lcf,9.050000
lcg,8.960000
lch,5.200000
lci,6.480000
lcj,5.960000
lck,8.580000
lcl,7.550000
lcm,5.830000
lcn,6.020000
lco,7.750000
lcp,8.990000
lcq,8.020000
lcr,7.590000
lcs,6.480000
lct,5.870000
lcu,6.740000
lcv,6.360000
lcw,9.040000
lcx,8.690000
lcy,5.380000
lcz,7.000000
lda,9.580000
ldb,8.590000
ldc,7.940000
ldd,9.530000
lde,5.240000
ldf,5.100000
ldg,9.250000
ldh,6.870000
ldi,8.110000
ldj,5.050000
ldk,5.630000
ldl,5.610000
